id,track_name,track_artist,track_album_name,track_album_release_date,track_popularity,tempo,loudness,danceability
1075,New Divide,Linkin Park,Transformers: Revenge Of The Fallen The Album,2009-06-12,0.0625,0.428137645511058,0.8963015710534514,0.42348754448398573
1076,21 Guns,Green Day,21st Century Breakdown,2009-05-15,0.1875,0.6888136523197597,0.8612755351818061,0.15658362989323846
1077,Everybody's Changing,Keane,Hopes And Fears,2004-05-10,0.15625,0.2787701938484753,0.8928301215007344,0.45195729537366547
1078,Leave Out All The Rest,Linkin Park,Minutes to Midnight,2007-05-14,0.09375,0.19388588566119852,0.8283635230762384,0.4483985765124555
1079,I Don't Love You,My Chemical Romance,The Black Parade,2006-10-23,0.1875,0.7515135644052053,0.8772753571587522,0.18149466192170813
1080,Scar Tissue,Red Hot Chili Peppers,Californication (Deluxe Edition),1999-06-08,0.4375,0.2473080064595375,0.8643019270995594,0.5444839857651245
1081,Where Is My Mind?,Pixies,Death to the Pixies,1997-10-06,0.125,0.19887394549297627,0.6701232809648849,0.4472123368920522
1082,CASTLE OF GLASS,Linkin Park,LIVING THINGS,2012-06-19,0.1875,0.3659677147827389,0.8914281899505987,0.5682087781731909
1083,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),2002-07-09,0.40625,0.26280840238678665,0.8945880991588411,0.5717674970344009
1084,Black,Pearl Jam,Ten,1991-08-27,0.15625,0.17361565751981206,0.8274956606880591,0.26571767497034393
1086,THE LONELIEST,Måneskin,THE LONELIEST,2022-10-07,0.0,0.5018050541516246,0.8598958565134185,0.4543297746144721
1087,Ain't No Rest for the Wicked,Cage The Elephant,Cage The Elephant (Expanded Edition),2009-03-24,0.25,0.6654757673818299,0.81374337976768,0.5931198102016607
1088,Snow (Hey Oh),Red Hot Chili Peppers,Stadium Arcadium,2006-05-09,0.28125,0.3451113896111185,0.8894254305932618,0.34519572953736644
1089,Supermassive Black Hole,Muse,Black Holes and Revelations,2006-06-19,0.3125,0.4407886122594042,0.888246027860608,0.631079478054567
1091,My Demons,STARSET,Transmissions (Deluxe Version),2014,0.0625,0.7712974567129935,0.8333036628243358,0.16370106761565836
1093,Use Somebody,Kings of Leon,Only By The Night,2008-09-23,0.25,0.5469594657787922,0.8519960834928124,0.166073546856465
1094,Dani California,Red Hot Chili Peppers,Stadium Arcadium,2006-05-09,0.28125,0.29229407106738253,0.9186657172103788,0.49822064056939497
1095,"Sex, Drugs, Etc.",Beach Weather,Chit Chat,2016-11-04,0.15625,0.5902371198942533,0.8580711202100673,0.517200474495848
1096,In My Place,Coldplay,A Rush of Blood to the Head,2002-08-27,0.1875,0.5943959147789979,0.8497930481997419,0.3416370106761565
1097,Paralyzer,Finger Eleven,Them Vs. You Vs. Me (Deluxe Edition),2007-01-01,0.1875,0.3536908525217762,0.8936089723619209,0.6026097271648873
1098,Last Night on Earth,Green Day,21st Century Breakdown,2009-05-15,0.0,0.44050803389386667,0.812319195335796,0.49822064056939497
1100,In the Shadows,The Rasmus,Dead Letters,2003-03-24,0.09375,0.35344144953018725,0.8714673550224754,0.5504151838671411
1101,Take Me Out,Franz Ferdinand,Franz Ferdinand,2004-02-16,0.375,0.34452529258088466,0.7748898482353466,0.16725978647686832
1102,Far Behind,Candlebox,Candlebox,1993-07-16,0.0,0.250731062519095,0.8244247630068094,0.4934756820877817
1104,Just Like Heaven,The Cure,"Kiss Me, Kiss Me, Kiss Me",1987-01-01,0.15625,0.6366759569281035,0.816614001513196,0.3570581257413997
1105,By the Way,Red Hot Chili Peppers,By the Way (Deluxe Edition),2002-07-09,0.1875,0.45602713504548503,0.8612977880635543,0.37366548042704617
1106,Two Faced,Linkin Park,From Zero,2024-11-15,0.34375,0.26562042111695144,0.8509056922871512,0.44365361803084213
1107,Starburster,Fontaines D.C.,Romance,2024-08-23,0.03125,0.3037479034561021,0.8448529084516445,0.44483985765124545
1108,Beaches,beabadoobee,This Is How Tomorrow Moves,2024-08-09,0.03125,0.2038682403995436,0.8826383016600651,0.33333333333333326
1110,Fear of the Dark - 2015 Remaster,Iron Maiden,Fear of the Dark (2015 Remaster),1992,0.03125,0.37734672627398175,0.8449864257421337,0.20403321470937127
1111,Seek & Destroy - Remastered,Metallica,Kill 'Em All (Remastered),1983-07-24,0.0,0.5705841641570493,0.8489474386933108,0.36654804270462626
1130,Dirty Little Secret,The All-American Rejects,Move Along,2005-01-01,0.0625,0.5894951459942763,0.8765855178245583,0.39027283511269273
1132,Gives You Hell,The All-American Rejects,When The World Comes Down,2008-01-01,0.03125,0.31613699706327986,0.8278739596777783,0.690391459074733
1133,1985,Bowling For Soup,A Hangover You Don't Deserve,2004,0.03125,0.44062650031487144,0.8731808269170858,0.557532621589561
1134,Stacy's Mom,Fountains Of Wayne,Welcome Interstate Managers,2003-01-01,0.125,0.4284119888018058,0.8615425697627843,0.7568208778173191
1135,Misery Business,Paramore,Riot!,2007-06-11,0.15625,0.7711041693945122,0.8893586719480173,0.45195729537366547
1136,Call Me When You're Sober,Evanescence,The Open Door,2006-01-01,0.03125,0.2749979736006934,0.8800792202590236,0.37247924080664285
1137,Sk8er Boi,Avril Lavigne,Let Go,2002-06-04,0.28125,0.6274480462393148,0.8728915394543594,0.4163701067615657
1138,I'm with You,Avril Lavigne,Let Go,2002-06-04,0.15625,0.6399992517910253,0.8051315145311319,0.3807829181494662
1139,My Happy Ending,Avril Lavigne,Under My Skin,2004,0.0625,0.7539701838723558,0.917619831768214,0.3297746144721233
1140,The Anthem,Good Charlotte,The Young and The Hopeless,2002-10-04,0.21875,0.8008704164406455,0.9015977569095198,0.42467378410438905
1141,Ain't It Fun,Paramore,Paramore,2013-04-05,0.09375,0.3412207029423319,0.8892696604210246,0.5622775800711743
1142,Still into You,Paramore,Paramore,2013-04-05,0.3125,0.540612159642855,0.8874449241176733,0.5527876631079477
1143,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,2005-09-27,0.125,0.7531284487757433,0.8798121856780454,0.5136417556346381
1144,All The Small Things,blink-182,Enema Of The State,1999-06-01,0.40625,0.6197851393227463,0.861742845698518,0.35349940688018977
1145,Wake Me up When September Ends,Green Day,American Idiot,2004-09-21,0.28125,0.3471377889177782,0.8566691886599316,0.4863582443653618
1146,Bring Me To Life,Evanescence,Fallen,2003-03-04,0.46875,0.2824925334979394,0.9002403311228805,0.2313167259786477
1147,What the Hell,Avril Lavigne,Goodbye Lullaby (Expanded Edition),2011-03-08,0.09375,0.627691214156114,0.8890916373670391,0.524317912218268
1148,I Miss You,blink-182,blink-182,2003-01-01,0.21875,0.3785875061571365,0.8254929013307224,0.6156583629893239
1149,Boulevard of Broken Dreams,Green Day,Greatest Hits: God's Favorite Band,2017-11-17,0.0625,0.7342112318637264,0.8800569673772755,0.4270462633451957
1150,American Idiot,Green Day,American Idiot,2004-09-21,0.34375,0.8530081118323016,0.9257421336063021,0.2894424673784104
1151,Beverly Hills,Weezer,Make Believe,2005-05-10,0.0,0.24066765180848354,0.8874894298811696,0.6607354685646499
1152,The Only Exception,Paramore,Brand New Eyes,2009-09-28,0.1875,0.5512429621593313,0.8241577284258312,0.3748517200474496
1153,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",Hotel Diablo,2019-07-05,0.0,0.44029604135101613,0.8661934220481553,0.5836298932384341
1154,My Own Worst Enemy,Lit,A Place In The Sun,1999-02-22,0.1875,0.33733625134833506,0.9098313231563488,0.42467378410438905
1155,Ocean Avenue,Yellowcard,Ocean Avenue,2003-01-01,0.09375,0.7758241210103318,0.8877119586986515,0.4151838671411624
1156,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,2006-01-01,0.21875,0.2721672496461596,0.9224709599893187,0.4851720047449585
1157,Miss Murder,AFI,DECEMBERUNDERGROUND,2006-06-06,0.0,0.5874313362388783,0.8701099292358361,0.20403321470937127
1158,Thnks fr th Mmrs,Fall Out Boy,Infinity On High,2007-01-01,0.28125,0.6580435582324811,0.8588944768347502,0.38434163701067614
1159,Teenagers,My Chemical Romance,The Black Parade,2006-10-23,0.34375,0.3887070325408554,0.9030219413414038,0.3879003558718861
1160,Fat Lip,Sum 41,"All Killer, No Filler",2001-01-01,0.15625,0.9176596023269301,0.8551337398193066,0.3167259786476868
1161,What's My Age Again?,blink-182,Enema Of The State,1999-06-01,0.28125,0.6756202340647077,0.8060883884463039,0.302491103202847
1162,Feel Good Inc.,Gorillaz,Demon Days,2005-05-23,0.5,0.5565053652818566,0.8225555209399618,0.8090154211150651
1163,I'm Not Okay (I Promise),My Chemical Romance,Three Cheers for Sweet Revenge,2004-06-08,0.1875,0.8131597488511877,0.8949218923850639,0.08778173190984576
1165,Hard Times,Paramore,After Laughter,2017-05-12,0.15625,0.44057038464176396,0.8514842672126041,0.6631079478054566
1166,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,2004-06-08,0.25,0.4777064900893488,0.8935867194801728,0.26097271648873066
1167,Famous Last Words,My Chemical Romance,The Black Parade,2006-10-23,0.125,0.45483000068585827,0.889314166184521,0.39264531435349936
1168,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,Danger Days: The True Lives of the Fabulous Killjoys,2010-11-05,0.0,0.7274835861656161,0.9150607503671726,0.32621589561091335
1170,The Ghost of You,My Chemical Romance,Three Cheers for Sweet Revenge,2004-06-08,0.0625,0.6015350754132298,0.8865103030842495,0.07829181494661921
1171,First Date,blink-182,Take Off Your Pants And Jacket,2001,0.1875,0.2886153769414465,0.874515999821977,0.5255041518386713
1172,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,2005-05-03,0.25,0.7027303392504194,0.864724731852775,0.42467378410438905
1173,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,2005-05-03,0.21875,0.4061901822512362,0.9000178023053986,0.5753262158956108
1174,The Rock Show,blink-182,Take Off Your Pants And Jacket,2001,0.03125,0.8968469226788378,0.8696426187191242,0.3238434163701067
1175,Holiday / Boulevard of Broken Dreams,Green Day,American Idiot,2004-09-21,0.03125,0.7343733438082594,0.8943878232231075,0.18268090154211145
1176,Adam's Song,blink-182,Enema Of The State,1999-06-01,0.09375,0.5406745103907524,0.842049045351373,0.4555160142348754
1177,King For A Day,"Pierce The Veil, Kellin Quinn",Collide With The Sky,2012-07-17,0.21875,0.3931713460902964,0.9213805687836576,0.3167259786476868
1178,Bulls In The Bronx,Pierce The Veil,Collide With The Sky,2012-07-17,0.0,0.6901230180256015,0.892296052338778,0.39857651245551595
1179,Sacrifice,Elton John,Sleeping With The Past (Remastered with bonus tracks),1989-08-29,0.125,0.3955905551087086,0.6826294005073658,0.7354685646500593
1180,I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,1992-11-17,0.21875,0.1136404731174751,0.6926209444123015,0.232502965599051
1181,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,The Singles (Expanded),2016-10-14,0.1875,0.4174819026954229,0.8176376340736126,0.5278766310794779
1182,End Of The Road,Boyz II Men,Cooleyhighharmony (Bonus Tracks Version),1991-04-30,0.0625,0.6260015088880992,0.7644532466954471,0.5990510083036773
1183,The Power of Love,Céline Dion,The Colour Of My Love,1993-11-09,0.09375,0.5658268020924913,0.7693043749165518,0.4863582443653618
1184,"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,It Must Have Been Love,1990-05-20,0.28125,0.19518901629225044,0.8230895901019183,0.4555160142348754
1185,You Are Not Alone,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,0.0,0.4399967577611095,0.7641639592327207,0.6109134045077105
1186,Stuck On You,Lionel Richie,Can't Slow Down,1983-01-01,0.03125,0.5142564985066995,0.6137344786149808,0.4424673784104388
1187,Killing Me Softly With His Song,Roberta Flack,Killing Me Softly,1973-01-01,0.0625,0.4529345379497827,0.7433575147981664,0.4033214709371292
1188,Saving All My Love for You,Whitney Houston,Whitney Houston,1985-02-14,0.0,0.31174750441131555,0.6470247897102676,0.5931198102016607
1189,Only Time,Enya,A Day Without Rain,2000-11-11,0.09375,0.20886253530611104,0.6653389113890249,0.3345195729537366
1190,Apologize,OneRepublic,Dreaming Out Loud,2007-11-20,0.03125,0.4283808134278572,0.8349948818371979,0.5421115065243178
1191,I'm Alive,Céline Dion,A New Day Has Come,2002-03-22,0.03125,0.32850115037129884,0.8579821086830746,0.6583629893238433
1192,Kiss from a Rose,Seal,Seal,1994-05-31,0.09375,0.5140195656646902,0.8129645289064935,0.5314353499406879
1193,Mad,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),2008-01-01,0.0625,0.5030957146330972,0.8519738306110642,0.7010676156583628
1197,It's All Coming Back to Me Now,Céline Dion,Falling into You,1996-03-11,0.125,0.24066141673369384,0.7675909030219414,0.29418742586002367
1198,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion,Falling into You,1996-03-11,0.1875,0.44028357120143663,0.7512572878187727,0.5682087781731909
1200,Sexual Healing,Marvin Gaye,Midnight Love,1982-10-01,0.15625,0.2810584662963033,0.7553295651786907,0.7935943060498221
1201,All My Life,K-Ci & JoJo,Love Always,1997-01-01,0.0,0.49078767699818576,0.7786728381325383,0.5907473309608541
1202,You're Beautiful,James Blunt,Back to Bedlam,2005-08-08,0.21875,0.20384330010038482,0.751546575281499,0.6393831553973902
1203,Say My Name,Destiny's Child,The Writing's On The Wall,1999-07-27,0.3125,0.5530760741475094,0.8927411099737417,0.6844602609727164
1204,Baby,"Justin Bieber, Ludacris",My World 2.0,2010-01-01,0.40625,0.09812760704064655,0.8546441764208466,0.7022538552787663
1207,Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",BEYONCÉ [Platinum Edition],2014-11-24,0.0625,0.5657145707462763,0.8175931283101162,0.5302491103202845
1208,Down,"Jay Sean, Lil Wayne",All Or Nothing,2009-01-01,0.28125,0.5156843306335461,0.8710890560327563,0.7010676156583628
1209,Love The Way You Lie,"Eminem, Rihanna",Recovery,2010-06-18,0.46875,0.2349625583758878,0.8591615114157284,0.7271648873072359
1210,Hate That I Love You,"Rihanna, Ne-Yo",Good Girl Gone Bad: Reloaded,2008-06-02,0.03125,0.27784740277959646,0.8514620143308559,0.594306049822064
1211,No Love,"Eminem, Lil Wayne",Recovery,2010-06-18,0.0,0.4998534757424417,0.9073167475188038,0.45788849347568206
1212,Mirror,"Lil Wayne, Bruno Mars",Tha Carter IV (Complete Edition),2011-08-29,0.1875,0.15563993690104316,0.8089367573100716,0.22775800711743774
1213,Baby Can I Hold You,Tracy Chapman,Tracy Chapman,1988-04-05,0.125,0.15631332497833317,0.7367929146824514,0.6595492289442466
1215,So Into You,Tamia,Tamia,1998,0.03125,0.8421653167729748,0.8141884374026437,0.6168446026097272
1216,Stan,"Eminem, Dido",The Marshall Mathers LP,2000-05-23,0.34375,0.1917784303822725,0.8749388045751926,0.763938315539739
1218,We Belong Together,Mariah Carey,The Emancipation of Mimi,2005,0.1875,0.5654090520815798,0.7949842004539589,0.8351126927639382
1219,Nothing's Gonna Change My Love for You,George Benson,20/20,1985-01-15,0.09375,0.5444654358629033,0.8577373269838444,0.494661921708185
1220,When I See U,Fantasia,Fantasia,2006-12-09,0.03125,0.2732833280335199,0.8268503271173617,0.5136417556346381
1221,Another Day in Paradise - 2016 Remaster,Phil Collins,...But Seriously (Deluxe Edition),1989-11-20,0.28125,0.3283515085763455,0.8082914237393743,0.763938315539739
1222,Stand By Me,Ben E. King,Don't Play That Song (Mono),1962-08-20,0.21875,0.428742447765661,0.7610485557879746,0.6097271648873072
1223,Beautiful Girls,Sean Kingston,Beautiful Girls,2007-07-23,0.3125,0.5031954758297326,0.8359962615158664,0.7425860023724792
1224,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping (Expanded Edition),1974-04-15,0.3125,0.3022764258057276,0.7009212693043749,0.5456702253855278
1225,Free Bird,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,0.21875,0.4297026492832782,0.7884863589834884,0.1340450771055753
1226,Simple Man,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,0.15625,0.4437190974105735,0.7779829987983444,0.33926453143534985
1227,S P E Y S I D E,Bon Iver,S P E Y S I D E,2024-09-20,0.125,0.5669366454050617,0.6560594597000312,0.39264531435349936
1229,Silver Lining,Mt. Joy,Mt. Joy,2018-03-02,0.1875,0.5932860714664274,0.8325248119631493,0.4151838671411624
1230,To Build A Home,"The Cinematic Orchestra, Patrick Watson",Ma Fleur,2007-05-07,0.125,0.6194733855832601,0.6285103920957764,0.15183867141162513
1231,My Home,Myles Smith,My Home,2023-10-13,0.15625,0.29094729491280263,0.7613155903689528,0.7319098457888493
1232,Stubborn Love,The Lumineers,The Lumineers,2012-04-03,0.1875,0.4096818241334806,0.7113578708442744,0.5480427046263344
1233,Thinking 'Bout Love,Wild Rivers,Songs to Break Up To,2020-05-01,0.09375,0.5767132426753461,0.7904446125773288,0.7081850533807829
1234,i am not who i was,Chance Peña,"Ever-Shifting, Continual Blossoming",2024-09-13,0.34375,0.502515852677653,0.666407049712938,0.6714116251482798
1235,THINGS BEHIND THINGS BEHIND THINGS,Bon Iver,"SABLE,",2024-10-18,0.03125,0.6735938347580481,0.7646312697494326,0.32858837485172
1236,Orange Juice,Noah Kahan,Stick Season,2022-10-14,0.15625,0.44161787720643714,0.7284480840268815,0.6239620403321471
1237,Evergreen,Richy Mitch & The Coal Miners,RMCM,2017-05-17,0.5,0.18583016903287758,0.7116916640704972,0.49703440094899165
1238,anything,Adrianne Lenker,songs,2020-10-23,0.28125,0.21597052056639426,0.6829631937335885,0.29893238434163705
1239,Work Song,Hozier,Hozier (Expanded Edition),2014-09-19,0.28125,0.4495925378624918,0.8004584093640127,0.4685646500593119
1240,Je te laisserai des mots,Patrick Watson,Je te laisserai des mots,2010-09-10,0.46875,0.5198431255182907,0.5982909786817393,0.19810201660735463
1241,Scared To Start,Michael Marcagi,Scared To Start,2024-01-12,0.5,0.6155889339892633,0.7206595754150164,0.46381969157769865
1242,Big Black Car,Gregory Alan Isakov,This Empty Northern Hemisphere,2009-01-01,0.25,0.37871220765293084,0.6167831234144823,0.5504151838671411
1244,Turn out fine,Henrik,Turn out fine,2023-10-27,0.0,0.23504984942294388,0.7658774311273311,0.6144721233689205
1246,Good To Be,Mark Ambor,Rockwood,2024-08-16,0.09375,0.278732783399737,0.8407583782099782,0.6168446026097272
1247,Homesick,Noah Kahan,Stick Season,2022-10-14,0.0625,0.7530162174295283,0.8259602118474343,0.43772241992882555
1248,The Mountain Is You,Chance Peña,"Ever-Shifting, Continual Blossoming",2024-09-13,0.03125,0.37190974105734415,0.7434910320886555,0.32858837485172
1249,Saturday Sun,Vance Joy,Nation of Two,2018-02-23,0.03125,0.3160559410910135,0.8736926431972941,0.594306049822064
1251,Down by the Water,Ocie Elliott,EP,2018-10-19,0.15625,0.28500526863819736,0.6931772664560061,0.5634638196915777
1252,Walkin’ Back to Georgia,Jim Croce,You Don't Mess Around With Jim,1972-04-01,0.03125,0.4912553076074148,0.6112866616226802,0.6465005931198102
1253,The Devil Wears a Suit and Tie,Colter Wall,Imaginary Appalachia,2015-06-02,0.0625,0.4895656023394001,0.7013885798210868,0.5800711743772241
1254,Heart of Gold,Neil Young,Harvest (50th Anniversary Edition),1972-02-01,0.09375,0.7612839266006997,0.6697227290934176,0.47568208778173193
